sample_idx,patient_id,condition,task,electrode,file_path,keep_for_clustering,cluster_kmeans_blob,silhouette,contact_name,patient,name,hemi,x,y,z,is_wm
3680,PAT_3455,reading,LM,AD5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD5_TN.npy,True,8,0.103728145,AD5,,,,,,,
3681,PAT_3455,reading,LM,AD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD6_TN.npy,True,3,0.107052274,AD6,PAT_3455,AD6,R,48.43579864501953,0.1900355368852615,-35.22557830810547,0.0
3682,PAT_3455,reading,LM,AD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD7_TN.npy,True,13,0.14122315,AD7,PAT_3455,AD7,R,48.62853240966797,-1.1313016414642334,-34.21846389770508,0.0
3683,PAT_3455,reading,LM,AD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_AD8_TN.npy,True,10,0.06763517,AD8,PAT_3455,AD8,R,51.31491088867188,-1.9765398502349851,-34.08935546875,0.0
3694,PAT_3455,reading,LM,HAD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD10_TN.npy,True,0,0.13704166,HAD10,PAT_3455,HAD10,R,64.7994613647461,-10.236830711364746,-25.282854080200195,0.0
3698,PAT_3455,reading,LM,HAD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD4_TN.npy,True,2,0.18837409,HAD4,PAT_3455,HAD4,R,38.233036041259766,-18.059764862060547,-19.714256286621094,0.0
3700,PAT_3455,reading,LM,HAD6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD6_TN.npy,True,4,0.30480924,HAD6,,,,,,,
3701,PAT_3455,reading,LM,HAD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD7_TN.npy,True,9,0.14934316,HAD7,,,,,,,
3702,PAT_3455,reading,LM,HAD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD8_TN.npy,True,1,0.017111998,HAD8,,,,,,,
3703,PAT_3455,reading,LM,HAD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_HAD9_TN.npy,True,0,0.26167834,HAD9,PAT_3455,HAD9,R,54.0896110534668,-14.302419662475586,-27.208505630493164,0.0
3723,PAT_3455,reading,LM,IPD10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_IPD10_TN.npy,True,0,0.12900281,IPD10,PAT_3455,IPD10,R,37.38319396972656,6.276101589202881,35.39215850830078,0.0
3752,PAT_3455,reading,LM,PHD7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD7_TN.npy,True,10,0.19145928,PHD7,,,,,,,
3753,PAT_3455,reading,LM,PHD8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD8_TN.npy,True,13,0.13123506,PHD8,,,,,,,
3754,PAT_3455,reading,LM,PHD9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_PHD9_TN.npy,True,4,0.18748386,PHD9,PAT_3455,PHD9,R,61.21016693115234,-49.10569763183594,-18.49369239807129,0.0
3761,PAT_3455,reading,LM,TOD4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3455\LM\ERSP_matrix\reading\PAT_3455_reading_WM_ERSP_TOD4_TN.npy,True,7,0.20918144,TOD4,PAT_3455,TOD4,R,30.99507522583008,-55.452293395996094,-7.505126953125,0.0
4025,PAT_3780,reading,LM,FLA10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA10_TN.npy,True,12,0.13901056,FLA10,PAT_3780,FLA10,L,-45.930931091308594,43.77817916870117,-14.321474075317385,0.0
4033,PAT_3780,reading,LM,FLA8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA8_TN.npy,True,8,0.15800112,FLA8,PAT_3780,FLA8,L,-39.80273818969727,50.67919921875,-11.839585304260254,0.0
4034,PAT_3780,reading,LM,FLA9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLA9_TN.npy,True,2,0.07854314,FLA9,PAT_3780,FLA9,L,-44.05255126953125,49.23476028442383,-10.858601570129396,0.0
4035,PAT_3780,reading,LM,FLP10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP10_TN.npy,True,3,0.037152566,FLP10,PAT_3780,FLP10,L,-48.4804916381836,32.307769775390625,-6.373958587646484,0.0
4041,PAT_3780,reading,LM,FLP7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP7_TN.npy,True,14,0.083568454,FLP7,PAT_3780,FLP7,L,-45.46656036376953,39.81583404541016,-7.759713649749756,0.0
4042,PAT_3780,reading,LM,FLP8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP8_TN.npy,True,12,0.15279314,FLP8,PAT_3780,FLP8,L,-47.83147048950195,38.7749137878418,-7.56838321685791,0.0
4043,PAT_3780,reading,LM,FLP9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_FLP9_TN.npy,True,14,0.08091834,FLP9,PAT_3780,FLP9,L,-46.71079635620117,31.95884132385254,-6.408947944641113,0.0
4124,PAT_3780,reading,LM,TPG2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3780\LM\ERSP_matrix\reading\PAT_3780_reading_WM_ERSP_TPG2_TN.npy,True,8,0.09848571,TPG2,PAT_3780,TPG2,L,-29.97372436523437,7.629022121429443,-28.619115829467773,0.0
4131,PAT_3965,audio,LM,ad10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ad10_TN.npy,True,12,0.13610211,AD10,PAT_3965,AD10,R,58.01220703125,-18.029766082763672,-28.71020126342773,0.0
4135,PAT_3965,audio,LM,ad4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ad4_TN.npy,True,2,-0.042001314,AD4,PAT_3965,AD4,R,33.37263488769531,-9.28452491760254,-27.1431827545166,0.0
4136,PAT_3965,audio,LM,ad5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ad5_TN.npy,True,13,0.09839532,AD5,,,,,,,
4137,PAT_3965,audio,LM,ad6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ad6_TN.npy,True,2,0.16102618,AD6,PAT_3965,AD6,R,40.09952163696289,-11.60073184967041,-28.95572280883789,0.0
4138,PAT_3965,audio,LM,ad7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ad7_TN.npy,True,14,0.310128,AD7,PAT_3965,AD7,R,41.52800750732422,-13.63737964630127,-27.83512306213379,0.0
4139,PAT_3965,audio,LM,ad8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ad8_TN.npy,True,2,0.17796624,AD8,,,,,,,
4140,PAT_3965,audio,LM,ag10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ag10_TN.npy,True,2,0.22239868,AG10,PAT_3965,AG10,L,-57.85825729370117,-9.348051071166992,-30.11842918395996,0.0
4149,PAT_3965,audio,LM,ag9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_ag9_TN.npy,True,10,0.0015184602,AG9,PAT_3965,AG9,L,-52.60139846801758,-8.682157516479492,-30.7294979095459,0.0
4152,PAT_3965,audio,LM,cad12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_cad12_TN.npy,True,6,0.042292666,CAD12,PAT_3965,CAD12,R,43.03904342651367,29.60507202148437,15.67323112487793,0.0
4205,PAT_3965,audio,LM,had10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_had10_TN.npy,True,8,0.19183579,HAD10,PAT_3965,HAD10,R,59.070045471191406,-30.83181381225586,-18.392526626586918,0.0
4210,PAT_3965,audio,LM,had5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_had5_TN.npy,True,3,0.1367923,HAD5,PAT_3965,HAD5,R,42.75007629394531,-20.843036651611328,-23.856914520263672,0.0
4211,PAT_3965,audio,LM,had6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_had6_TN.npy,True,8,0.4305581,HAD6,PAT_3965,HAD6,R,42.8142204284668,-23.222599029541016,-23.36703872680664,0.0
4212,PAT_3965,audio,LM,had8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_had8_TN.npy,True,13,0.47568858,HAD8,PAT_3965,HAD8,R,55.04274368286133,-30.343826293945312,-20.84939956665039,0.0
4213,PAT_3965,audio,LM,had9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\audio\PAT_3965_audio_WM_ERSP_had9_TN.npy,True,10,0.15289561,HAD9,PAT_3965,HAD9,R,57.01016998291016,-30.361425399780277,-23.060871124267575,0.0
4304,PAT_3965,picture,LM,ad10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_ad10_TN.npy,True,1,0.062159322,AD10,PAT_3965,AD10,R,58.01220703125,-18.029766082763672,-28.71020126342773,0.0
4310,PAT_3965,picture,LM,ad6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_ad6_TN.npy,True,10,0.3237594,AD6,PAT_3965,AD6,R,40.09952163696289,-11.60073184967041,-28.95572280883789,0.0
4311,PAT_3965,picture,LM,ad7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_ad7_TN.npy,True,3,0.249992,AD7,PAT_3965,AD7,R,41.52800750732422,-13.63737964630127,-27.83512306213379,0.0
4312,PAT_3965,picture,LM,ad8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_ad8_TN.npy,True,14,0.084437266,AD8,,,,,,,
4313,PAT_3965,picture,LM,ag10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_ag10_TN.npy,True,1,0.07265915,AG10,PAT_3965,AG10,L,-57.85825729370117,-9.348051071166992,-30.11842918395996,0.0
4325,PAT_3965,picture,LM,cad12,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_cad12_TN.npy,True,6,0.01822535,CAD12,PAT_3965,CAD12,R,43.03904342651367,29.60507202148437,15.67323112487793,0.0
4386,PAT_3965,picture,LM,had9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\picture\PAT_3965_picture_WM_ERSP_had9_TN.npy,True,7,0.30408114,HAD9,PAT_3965,HAD9,R,57.01016998291016,-30.361425399780277,-23.060871124267575,0.0
4477,PAT_3965,reading,LM,ad10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ad10_TN.npy,True,11,0.30145088,AD10,PAT_3965,AD10,R,58.01220703125,-18.029766082763672,-28.71020126342773,0.0
4480,PAT_3965,reading,LM,ad3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ad3_TN.npy,True,3,0.26476938,AD3,PAT_3965,AD3,R,31.402999877929688,-8.37189769744873,-27.911401748657227,0.0
4481,PAT_3965,reading,LM,ad4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ad4_TN.npy,True,1,0.16836032,AD4,PAT_3965,AD4,R,33.37263488769531,-9.28452491760254,-27.1431827545166,0.0
4482,PAT_3965,reading,LM,ad5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ad5_TN.npy,True,5,0.07025677,AD5,,,,,,,
4483,PAT_3965,reading,LM,ad6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ad6_TN.npy,True,6,0.2373666,AD6,PAT_3965,AD6,R,40.09952163696289,-11.60073184967041,-28.95572280883789,0.0
4484,PAT_3965,reading,LM,ad7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ad7_TN.npy,True,0,0.04828998,AD7,PAT_3965,AD7,R,41.52800750732422,-13.63737964630127,-27.83512306213379,0.0
4485,PAT_3965,reading,LM,ad8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ad8_TN.npy,True,7,0.06803777,AD8,,,,,,,
4486,PAT_3965,reading,LM,ag10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag10_TN.npy,True,8,0.12884346,AG10,PAT_3965,AG10,L,-57.85825729370117,-9.348051071166992,-30.11842918395996,0.0
4489,PAT_3965,reading,LM,ag3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag3_TN.npy,True,2,0.10249492,AG3,PAT_3965,AG3,L,-33.73699188232422,-8.702298164367676,-24.212371826171875,0.0
4490,PAT_3965,reading,LM,ag4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag4_TN.npy,True,12,0.11006851,AG4,,,,,,,
4491,PAT_3965,reading,LM,ag5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag5_TN.npy,True,7,0.09635078,AG5,,,,,,,
4492,PAT_3965,reading,LM,ag6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag6_TN.npy,True,11,0.35004076,AG6,PAT_3965,AG6,L,-48.521095275878906,-6.087160587310791,-34.03457260131836,0.0
4493,PAT_3965,reading,LM,ag7,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag7_TN.npy,True,11,0.35385856,AG7,PAT_3965,AG7,L,-49.63736724853516,-7.573212623596191,-32.73945236206055,0.0
4494,PAT_3965,reading,LM,ag8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag8_TN.npy,True,11,-0.005433071,AG8,PAT_3965,AG8,L,-51.802093505859375,-8.655654907226562,-30.76220321655273,0.0
4495,PAT_3965,reading,LM,ag9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_ag9_TN.npy,True,8,0.11702839,AG9,PAT_3965,AG9,L,-52.60139846801758,-8.682157516479492,-30.7294979095459,0.0
4551,PAT_3965,reading,LM,had10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_had10_TN.npy,True,14,0.2901011,HAD10,PAT_3965,HAD10,R,59.070045471191406,-30.83181381225586,-18.392526626586918,0.0
4556,PAT_3965,reading,LM,had5,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_had5_TN.npy,True,14,0.119509965,HAD5,PAT_3965,HAD5,R,42.75007629394531,-20.843036651611328,-23.856914520263672,0.0
4557,PAT_3965,reading,LM,had6,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_had6_TN.npy,True,7,0.37898168,HAD6,PAT_3965,HAD6,R,42.8142204284668,-23.222599029541016,-23.36703872680664,0.0
4558,PAT_3965,reading,LM,had8,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_had8_TN.npy,True,12,0.08388937,HAD8,PAT_3965,HAD8,R,55.04274368286133,-30.343826293945312,-20.84939956665039,0.0
4559,PAT_3965,reading,LM,had9,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_had9_TN.npy,True,11,0.10762332,HAD9,PAT_3965,HAD9,R,57.01016998291016,-30.361425399780277,-23.060871124267575,0.0
4560,PAT_3965,reading,LM,hag10,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_hag10_TN.npy,True,9,0.13890198,HAG10,PAT_3965,HAG10,L,-64.1421127319336,-19.38088607788086,-23.04655265808105,0.0
4562,PAT_3965,reading,LM,hag2,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_hag2_TN.npy,True,1,0.06199921,HAG2,PAT_3965,HAG2,L,-33.86368560791016,-13.60602855682373,-23.15793800354004,0.0
4563,PAT_3965,reading,LM,hag3,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_hag3_TN.npy,True,13,0.18582296,HAG3,PAT_3965,HAG3,L,-35.911617279052734,-12.842201232910156,-21.360595703125,0.0
4564,PAT_3965,reading,LM,hag4,\\nasac-m2.unige.ch\m-HumanNeuronLab\ANALYSIS\FLM\Analysis_LoraFanda\01_FBM_Analysis\outputs\04_ersp_LM_RAWONLY\PAT_3965\LM\ERSP_matrix\reading\PAT_3965_reading_WM_ERSP_hag4_TN.npy,True,13,0.10179106,HAG4,,,,,,,
